,price
25263,765
25264,4484
25265,4072
25266,2781
25267,6114
25268,1410
25269,6163
25270,489
25271,5645
25272,980
25273,1312
25274,11202
25275,6573
25276,5183
25277,749
25278,705
25279,726
25280,11379
25281,3212
25282,3557
25283,2297
25284,2590
25285,1812
25286,3771
25287,18115
25288,9240
25289,7553
25290,3193
25291,1041
25292,12111
25293,3625
25294,2353
25295,1176
25296,631
25297,4851
25298,2711
25299,687
25300,14939
25301,673
25302,1343
25303,876
25304,884
25305,1046
25306,4576
25307,2026
25308,8645
25309,4929
25310,616
25311,3115
25312,765
25313,4172
25314,2081
25315,4714
25316,1574
25317,5485
25318,435
25319,2835
25320,764
25321,1021
25322,8870
25323,681
25324,739
25325,6080
25326,1637
25327,10090
25328,4333
25329,13233
25330,4167
25331,4381
25332,8794
25333,4120
25334,1656
25335,7066
25336,18531
25337,698
25338,2652
25339,1156
25340,3918
25341,12148
25342,3968
25343,1098
25344,9683
25345,1188
25346,710
25347,4468
25348,984
25349,18020
25350,8022
25351,6768
25352,1111
25353,1436
25354,1178
25355,548
25356,1564
25357,7079
25358,661
25359,4823
25360,1698
25361,3622
25362,776
25363,473
25364,1077
25365,577
25366,2868
25367,918
25368,605
25369,5176
25370,17403
25371,926
25372,4681
25373,7503
25374,622
25375,734
25376,2875
25377,571
25378,638
25379,15303
25380,996
25381,3676
25382,5291
25383,865
25384,3229
25385,863
25386,3669
25387,1162
25388,601
25389,571
25390,1013
25391,1577
25392,1138
25393,1252
25394,1081
25395,5206
25396,587
25397,2192
25398,5434
25399,2497
25400,710
25401,612
25402,5217
25403,3848
25404,5028
25405,783
25406,6860
25407,1011
25408,833
25409,15214
25410,5269
25411,745
25412,8955
25413,1316
25414,1395
25415,3185
25416,1427
25417,1162
25418,2947
25419,3502
25420,596
25421,5101
25422,684
25423,7946
25424,2650
25425,6946
25426,1087
25427,561
25428,4744
25429,3017
25430,2947
25431,13757
25432,18369
25433,2993
25434,4318
25435,1016
25436,573
25437,1117
25438,1841
25439,918
25440,564
25441,4872
25442,2875
25443,3950
25444,5277
25445,13312
25446,513
25447,8416
25448,6875
25449,561
25450,2288
25451,7079
25452,1819
25453,14936
25454,4816
25455,2327
25456,3890
25457,7779
25458,7056
25459,394
25460,1791
25461,3373
25462,687
25463,707
25464,2788
25465,1134
25466,829
25467,8000
25468,622
25469,3578
25470,507
25471,692
25472,2593
25473,11584
25474,2512
25475,6801
25476,16558
25477,2093
25478,1040
25479,10219
25480,2680
25481,5723
25482,1129
25483,10727
25484,2474
25485,2923
25486,792
25487,7848
25488,1188
25489,9105
25490,500
25491,499
25492,4805
25493,4688
25494,2549
25495,2999
25496,4162
25497,532
25498,8172
25499,4497
25500,432
25501,538
25502,1247
25503,3188
25504,6872
25505,502
25506,7588
25507,1007
25508,12607
25509,3311
25510,1723
25511,2096
25512,5986
25513,3606
25514,5598
25515,642
25516,10058
25517,666
25518,3299
25519,8048
25520,625
25521,17327
25522,872
25523,655
25524,12078
25525,480
25526,2536
25527,2314
25528,16451
25529,2447
25530,12737
25531,1140
25532,1286
25533,5302
25534,526
25535,1438
25536,1712
25537,1000
25538,6021
25539,6980
25540,12182
25541,3742
25542,645
25543,1061
25544,6442
25545,493
25546,2789
25547,4010
25548,919
25549,1175
25550,748
25551,6101
25552,1787
25553,5224
25554,3303
25555,7155
25556,1774
25557,1637
25558,2183
25559,2365
25560,1407
25561,3154
25562,9471
25563,2960
25564,13599
25565,703
25566,4108
25567,10786
25568,7042
25569,663
25570,2896
25571,1946
25572,1117
25573,10114
25574,874
25575,1031
25576,14624
25577,5504
25578,848
25579,11654
25580,8293
25581,2274
25582,1605
25583,2578
25584,814
25585,4551
25586,15609
25587,2341
25588,763
25589,8442
25590,619
25591,4949
25592,3880
25593,2803
25594,1243
25595,1580
25596,6030
25597,540
25598,1770
25599,2795
25600,2749
25601,5695
25602,1836
25603,2242
25604,1268
25605,8069
25606,2717
25607,5879
25608,752
25609,17136
25610,4077
25611,645
25612,1155
25613,1555
25614,625
25615,12846
25616,2255
25617,9419
25618,15836
25619,926
25620,3050
25621,3787
25622,3257
25623,2476
25624,421
25625,5111
25626,574
25627,853
25628,7477
25629,11197
25630,1426
25631,684
25632,6863
25633,5667
25634,18236
25635,9707
25636,7094
25637,3780
25638,1181
25639,689
25640,4665
25641,512
25642,16521
25643,1637
25644,2246
25645,9598
25646,4785
25647,936
25648,5940
25649,5973
25650,4084
25651,5226
25652,1443
25653,1013
25654,3409
25655,4476
25656,6609
25657,5967
25658,1858
25659,702
25660,2939
25661,844
25662,705
25663,776
25664,873
25665,4578
25666,1436
25667,9009
25668,2812
25669,2385
25670,1112
25672,4585
25673,5179
25674,4901
25675,1768
25676,7936
25677,5880
25678,408
25679,8266
25680,5232
25681,397
25682,4321
25683,462
25684,8633
25685,732
25686,878
25687,3959
25688,1852
25689,943
25690,14837
25691,5408
25692,421
25693,1551
25694,3084
25695,8852
25696,4866
25697,16657
25698,3065
25699,2041
25700,2961
25701,11360
25702,17597
25703,485
25704,1148
25705,734
25706,4182
25707,11077
25708,1901
25709,5698
25710,11823
25711,2861
25712,1984
25713,7934
25714,1947
25715,493
25716,2158
25717,2437
25718,3008
25719,568
25720,7440
25721,2000
25722,568
25723,746
25724,791
25725,1637
25726,4986
25727,3283
25728,1710
25729,3726
25730,980
25731,788
25732,4858
25733,1294
25734,579
25735,544
25736,13060
25737,550
25738,15014
25739,1016
25740,678
25741,1243
25742,2478
25743,1151
25744,5226
25745,1884
25746,1124
25747,4326
25748,4202
25749,3492
25750,1129
25751,1838
25752,726
25753,2709
25754,13993
25755,1388
25756,854
25757,2220
25758,2352
25759,9930
25760,3850
25761,3431
25762,972
25763,7098
25764,10681
25765,5222
25766,1314
25767,2046
25768,8139
25769,3087
25770,14428
25771,5086
25772,10543
25773,558
25774,12816
25775,3459
25776,2263
25777,4543
25778,675
25779,666
25780,720
25781,2239
25782,3640
25783,693
25784,2858
25785,17676
25786,3206
25787,4718
25788,8176
25789,814
25790,4580
25791,7495
25792,853
25793,1385
25794,625
25795,5055
25796,5277
25797,4315
25798,687
25799,526
25800,8736
25801,7128
25802,863
25803,4965
25804,876
25805,669
25806,2351
25807,618
25808,3553
25809,1585
25810,1843
25811,12443
25812,7395
25813,1009
25814,704
25815,672
25816,9447
25817,5068
25818,1005
25819,6773
25820,3453
25821,489
25822,4476
25823,967
25824,2241
25825,2466
25826,720
25827,15354
25828,6809
25829,3584
25830,924
25831,2817
25832,2083
25833,7131
25834,382
25835,5361
25836,1087
25837,544
25838,1966
25839,1746
25840,408
25841,1684
25842,2840
25843,2854
25844,3734
25845,17351
25846,756
25847,1882
25848,3300
25849,1033
25850,1363
25851,11415
25852,1263
25853,13645
25854,1781
25855,16618
25856,3340
25857,995
25858,12787
25859,2647
25860,2400
25861,4364
25862,10013
25863,1076
25864,946
25865,500
25866,2746
25867,2088
25868,1872
25869,6169
25870,1250
25871,7305
25872,1653
25873,4078
25874,1670
25875,7852
25876,8470
25877,791
25878,933
25879,772
25880,1129
25881,1102
25882,1295
25883,2661
25884,5132
25885,2838
25886,4939
25887,326
25888,548
25889,1000
25890,1752
25891,678
25892,1846
25893,5541
25894,2194
25895,526
25896,505
25897,1393
25898,2635
25899,6471
25900,6416
25901,603
25902,3154
25903,14242
25904,12753
25905,8150
25906,2312
25907,605
25908,378
25909,438
25910,695
25911,447
25912,4782
25913,5362
25914,1367
25915,17688
25916,1129
25917,2690
25918,887
25919,867
25920,421
25921,5088
25922,1928
25923,440
25924,2030
25925,942
25926,928
25927,4649
25928,3590
25929,1721
25930,645
25931,1247
25932,2390
25933,942
25934,939
25935,1431
25936,1124
25937,1295
25938,1262
25939,650
25940,2104
25941,1318
25942,939
25943,1882
25944,2060
25945,1781
25946,2858
25947,698
25948,8455
25949,8596
25950,4366
25951,631
25952,1566
25953,684
25954,1941
25955,3007
25956,9513
25957,1914
25958,737
25959,619
25960,11917
25961,6956
25962,4764
25963,9034
25964,842
25965,1786
25966,900
25967,7821
25968,788
25969,8930
25970,895
25971,5410
25972,4032
25973,4276
25974,16842
25975,838
25976,6384
25977,1173
25978,607
25979,2359
25980,790
25981,489
25982,1948
25983,2905
25984,7861
25985,3833
25986,709
25987,3626
25988,2386
25989,3903
25990,989
25991,1890
25992,1364
25993,838
25994,3399
25995,16380
25996,1061
25997,2553
25998,599
25999,5654
26000,16148
26001,614
26002,945
26003,462
26004,1646
26005,680
26006,720
26007,754
26008,2447
26009,1689
26010,2332
26011,1772
26012,4437
26013,854
26014,821
26015,2314
26016,3541
26017,893
26018,3418
26019,9555
26020,9285
26021,1287
26022,1069
26023,4326
26024,1961
26025,2086
26026,6890
26027,1156
26028,3193
26029,17078
26030,2851
26031,4478
26032,605
26033,2690
26034,6132
26035,3487
26036,4043
26037,1848
26038,5037
26039,13555
26040,7392
26041,9139
26042,1943
26043,1154
26044,17953
26045,6849
26046,14411
26047,949
26048,2523
26049,1054
26050,1105
26051,5504
26052,1857
26053,2401
26054,673
26055,540
26056,4455
26057,8334
26058,2929
26059,608
26060,7243
26061,8201
26062,5196
26063,7079
26064,625
26065,1728
26066,2362
26067,829
26068,3365
26069,3965
26070,9176
26071,3668
26072,1722
26073,1173
26074,3351
26075,1599
26076,13812
26077,4234
26078,11146
26079,3137
26080,4133
26081,946
26082,2401
26083,733
26084,667
26085,828
26086,4559
26087,4877
26088,478
26089,9820
26090,4385
26091,4150
26092,882
26093,625
26094,561
26095,2814
26096,789
26097,5887
26098,1781
26099,1130
26100,412
26101,965
26102,9784
26103,2278
26104,10749
26105,686
26106,15265
26107,4943
26108,2232
26109,667
26110,828
26111,1306
26112,5855
26113,617
26114,492
26115,1257
26116,1815
26117,4022
26118,1892
26119,2893
26120,15602
26121,2147
26122,1249
26123,755
26124,1041
26125,1429
26126,858
26127,490
26128,866
26129,17403
26130,1311
26131,5412
26132,7574
26133,5791
26134,3015
26135,7876
26136,1190
26137,399
26138,2560
26139,2834
26140,746
26141,2973
26142,10666
26143,741
26144,671
26145,4543
26146,730
26147,984
26148,3842
26149,4295
26150,696
26151,4003
26152,491
26153,772
26154,544
26155,2313
26156,6088
26157,1226
26158,3348
26159,1745
26160,12670
26161,6261
26162,545
26163,4135
26164,1370
26165,9465
26166,4534
26167,572
26168,485
26169,12951
26170,12170
26171,3326
26172,1715
26173,17869
26174,1141
26175,6589
26176,9996
26177,2042
26178,666
26179,5006
26180,1063
26181,4252
26182,524
26183,2679
26184,478
26185,5183
26186,450
26187,5993
26188,3411
26189,8611
26190,984
26191,935
26192,2129
26193,17826
26194,1389
26195,4735
26196,4751
26197,472
26198,1080
26199,3405
26200,5851
26201,2572
26202,7278
26203,6511
26204,6208
26205,17474
26206,2048
26207,7240
26208,429
26209,9104
26210,4373
26211,1399
26212,2925
26213,4405
26214,2028
26215,4318
26216,445
26217,612
26218,4199
26219,9304
26220,2371
26221,5698
26222,683
26223,605
26224,1008
26225,1166
26226,772
26227,2663
26228,1105
26229,627
26230,3082
26231,418
26232,734
26233,957
26234,15992
26235,4794
26236,889
26237,1020
26238,477
26239,3416
26240,1624
26241,1019
26242,740
26243,10108
26244,4327
26245,7806
26246,2674
26247,4974
26248,2268
26249,505
26250,864
26251,13666
26252,417
26253,2093
26254,6108
26255,1107
26256,5226
26257,1819
26258,691
26259,7934
26260,6781
26261,1865
26262,18692
26263,8590
26264,832
26265,9138
26266,2238
26267,566
26268,4827
26269,3521
26270,6095
26271,946
26272,2291
26273,1751
26274,3813
26275,903
26276,871
26277,730
26278,7028
26279,5586
26280,1151
26281,4498
26282,7706
26283,4715
26284,2343
26285,6666
26286,1963
26287,728
26288,805
26289,2364
26290,1356
26291,4814
26292,1037
26293,792
26294,18706
26295,12958
26296,2644
26297,1116
26298,636
26299,501
26300,4295
26301,666
26302,484
26303,5689
26304,1041
26305,3794
26306,6546
26307,1200
26308,2064
26309,3692
26310,2049
26311,3941
26312,5884
26313,4281
26314,538
26315,1698
26316,763
26317,830
26318,5599
26319,2127
26320,645
26321,3688
26322,2225
26323,6962
26324,788
26325,682
26326,3763
26327,473
26328,1138
26329,7900
26330,15619
26331,10409
26332,516
26333,1197
26334,2076
26335,2918
26336,840
26337,1079
26338,2811
26339,1676
26340,4201
26341,3801
26342,7631
26343,2318
26344,2049
26345,2441
26346,957
26347,14486
26348,900
26349,2021
26350,5667
26351,803
26352,1361
26353,749
26354,3889
26355,2188
26356,389
26357,979
26358,1100
26359,1230
26360,3431
26361,583
26362,14544
26363,4423
26364,2316
26365,393
26366,3441
26367,4455
26368,11255
26369,8223
26370,913
26371,2067
26372,658
26373,4405
26374,544
26375,12756
26376,3332
26377,1939
26378,881
26379,2376
26380,1037
26381,3261
26382,928
26383,898
26384,5655
26385,17995
26386,14190
26387,1904
26388,6267
26389,2064
26390,14462
26391,1200
26392,5487
26393,670
26394,10064
26395,851
26396,12123
26397,7473
26398,16804
26399,18736
26400,6441
26401,1271
26402,13211
26403,403
26404,961
26405,5149
26406,1097
26407,739
26408,9609
26409,552
26410,5433
26411,15531
26412,622
26413,6669
26414,7607
26415,781
26416,1645
26417,2306
26418,2812
26419,1063
26420,2874
26421,660
26422,8387
26423,1878
26424,880
26425,2388
26426,17458
26427,678
26428,1076
26429,5350
26430,3274
26431,5290
26432,11935
26433,552
26434,14338
26435,3737
26436,969
26437,15217
26438,2197
26439,919
26440,9587
26441,3231
26442,17760
26443,2737
26444,1710
26445,720
26446,6783
26447,532
26448,9383
26449,6399
26450,702
26451,658
26452,7365
26453,6618
26454,4561
26455,1928
26456,1624
26457,1364
26458,5107
26459,2681
26460,1962
26461,4875
26462,9820
26463,1786
26464,12821
26465,3580
26466,2496
26467,5131
26468,2439
26469,6558
26470,5063
26471,7050
26472,1897
26473,648
26474,9555
26475,3387
26476,960
26477,1119
26478,3141
26479,12823
26480,706
26481,3179
26482,734
26483,7147
26484,3593
26485,1772
26486,842
26487,2867
26488,4642
26489,1245
26490,1659
26491,516
26492,1423
26493,2437
26494,13480
26495,1343
26496,15002
26497,737
26498,1311
26499,6577
26500,4260
26501,6025
26502,2326
26503,720
26504,990
26505,1813
26506,7501
26507,3965
26508,4331
26509,771
26510,743
26511,1092
26512,3360
26513,1313
26514,3746
26515,2635
26516,4390
26517,4586
26518,4752
26519,8588
26520,5661
26521,605
26522,6727
26523,4434
26524,1650
26525,13321
26526,982
26527,963
26528,857
26529,739
26530,5688
26531,1816
26532,732
26533,1235
26534,657
26535,4824
26536,15671
26537,6186
26538,367
26539,1051
26540,7635
26541,6397
26542,616
26543,765
26544,3858
26545,11780
26546,4135
26547,987
26548,873
26549,1046
26550,10161
26551,3541
26552,407
26553,11220
26554,6668
26555,1760
26556,7702
26557,2839
26558,935
26559,742
26560,5621
26561,3266
26562,11399
26563,17554
26564,1202
26565,1746
26566,13609
26567,1607
26568,695
26569,8039
26570,8491
26571,7022
26572,465
26573,1031
26574,357
26575,1706
26576,4662
26577,3643
26578,2238
26579,1208
26580,10009
26581,7072
26582,5174
26583,802
26584,3632
26585,7039
26586,1337
26587,2125
26588,8981
26589,757
26590,4586
26591,1024
26592,864
26593,1402
26594,4017
26595,1895
26596,10874
26597,872
26598,6125
26599,1326
26600,4439
26601,2759
26602,2870
26603,8205
26604,765
26605,971
26606,17715
26607,15579
26608,1244
26609,10655
26610,1613
26611,432
26612,1680
26613,2346
26614,11247
26615,5880
26616,2145
26617,1436
26618,2572
26619,951
26620,3058
26621,593
26622,12603
26623,421
26624,2724
26625,2276
26626,2854
26627,578
26628,5278
26629,2258
26630,1007
26631,1847
26632,10760
26633,10284
26634,8512
26635,4547
26636,3749
26637,2415
26638,1888
26639,1864
26640,3499
26641,485
26642,1196
26643,2429
26644,394
26645,1555
26646,4562
26647,572
26648,2725
26649,7608
26650,11579
26651,5412
26652,3750
26653,15026
26654,851
26655,9683
26656,5889
26657,7072
26658,6470
26659,863
26660,2309
26661,1179
26662,3011
26663,6810
26664,2156
26665,3916
26666,1785
26667,3370
26668,814
26669,5001
26670,3484
26671,5312
26672,7416
26673,5342
26674,3035
26675,2378
26676,17247
26677,3599
26678,6335
26679,15805
26680,544
26681,640
26682,15691
26683,1629
26684,1272
26685,1443
26686,854
26687,9515
26688,879
26689,421
26690,1222
26691,1140
26692,1114
26693,5018
26694,2345
26695,4620
26696,9296
26697,14199
26698,11075
26699,477
26700,5421
26701,4648
26702,709
26703,2193
26704,1326
26705,3462
26706,4948
26707,579
26708,2300
26709,608
26710,1040
26711,2456
26712,2372
26713,666
26714,928
26715,575
26716,4633
26717,5883
26718,882
26719,4521
26720,4853
26721,1607
26722,8192
26723,1925
26724,7262
26725,1991
26726,1622
26727,4516
26728,1710
26729,939
26730,775
26731,4162
26732,9900
26733,849
26734,1813
26735,4672
26736,1721
26737,1312
26738,579
26739,373
26740,4986
26741,13560
26742,990
26743,2623
26744,533
26745,13853
26746,2911
26747,1114
26748,1304
26749,1244
26750,3160
26751,6055
26752,2577
26753,844
26754,1259
26755,8477
26756,6635
26757,12981
26758,2771
26759,5015
26760,8852
26761,5898
26762,2331
26763,1410
26764,5171
26765,2505
26766,7094
26767,5204
26768,8712
26769,1438
26770,828
26771,1980
26772,4788
26773,3689
26774,2708
26775,5240
26776,8662
26777,4038
26778,631
26779,3531
26780,4170
26781,7287
26782,12606
26783,921
26784,384
26785,3629
26786,575
26787,7528
26788,5999
26789,1168
26790,8359
26791,2955
26792,11078
26793,2096
26794,1088
26795,3003
26796,1046
26797,7911
26798,459
26799,4356
26800,5268
26801,6702
26802,12450
26803,666
26804,1579
26805,530
26806,6662
26807,3282
26808,8807
26809,650
26810,7459
26811,1746
26812,3465
26813,505
26814,18153
26815,886
26816,7639
26817,2079
26818,4366
26819,737
26820,1851
26821,8581
26822,605
26823,12284
26824,1593
26825,869
26826,10687
26827,2584
26828,844
26829,3084
26830,3920
26831,675
26832,4435
26833,8541
26834,1960
26835,5832
26836,802
26837,2780
26838,5122
26839,3450
26840,4924
26841,1949
26842,11946
26843,1908
26844,4167
26845,3224
26846,867
26847,4612
26848,1437
26849,1892
26850,4840
26851,914
26852,4523
26853,803
26854,645
26855,828
26856,1781
26857,645
26858,1772
26859,1010
26860,2010
26861,672
26862,3984
26863,2547
26864,3503
26865,1918
26866,18718
26867,4455
26868,1433
26869,475
26870,775
26871,6172
26872,2023
26873,900
26874,485
26875,9333
26876,1252
26877,427
26878,4800
26879,1441
26880,17776
26881,7051
26882,8691
26883,17358
26884,1090
26885,1349
26886,17469
26887,4580
26888,1033
26889,463
26890,13597
26891,1769
26892,8317
26893,12991
26894,1046
26895,511
26896,1881
26897,6900
26898,1827
26899,16694
26900,7550
26901,1316
26902,1109
26903,394
26904,533
26905,658
26906,819
26907,775
26908,873
26909,923
26910,11005
26911,1027
26912,871
26913,5476
26914,5642
26915,1179
26916,1375
26917,10477
26918,3528
26919,9808
26920,1548
26921,3629
26922,4315
26923,814
26924,2590
26925,16583
26926,3015
26927,3770
26928,729
26929,2553
26930,6169
26931,17366
26932,13502
26933,1002
26934,1106
26935,1413
26936,2815
26937,5176
26938,1197
26939,6041
26940,2792
26941,789
26942,904
26943,3502
26944,1040
26945,1902
26946,898
26947,5818
26948,5851
26949,2145
26950,957
26951,3077
26952,2873
26953,842
26954,2039
26955,5599
26956,744
26957,1790
26958,8831
26959,1814
26960,6377
26961,798
26962,8662
26963,4587
26964,2138
26965,2379
26966,1931
26967,1692
26968,6180
26969,958
26970,7779
26971,5006
26972,1743
26973,4466
26974,666
26975,1264
26976,7636
26977,7662
